id;OrphaNumber;ExpertLink;Name;Type;statut;Synonymes;nsyn;ICD-10;MedDRA;MeSH;OMIM;UMLS
11804;88616;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88616;Autosomal recessive non-syndromic intellectual disability;Etiological subtype;on-line;"AR-NSID ; NS-ARID";2;"";"";"";"616887 ; 618221 ; 617125 ; 618109 ; 617188 ; 617028 ; 614202 ; 614208 ; 614249 ; 614329 ; 614333 ; 614340 ; 614341 ; 614342 ; 614343 ; 614344 ; 614345 ; 614346 ; 614347 ; 614499 ; 615802 ; 615817 ; 615942 ; 615979 ; 616116 ; 616193 ; 616460 ; 616739 ; 249500 ; 607417 ; 608443 ; 611090 ; 611091 ; 611092 ; 611093 ; 611095 ; 611096 ; 611097 ; 611107 ; 613192 ; 614020 ; 617816";""
11805;88618;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88618;Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency;Disease;on-line;Hypermethioninemia due to S-adenosylhomocysteine hydrolase deficiency;1;E72.1;"";"";613752;C3151058
11806;88619;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88619;Familial acute necrotizing encephalopathy;Disease;on-line;"ADANE ; Recurrent acute necrotizing encephalopathy";2;"";"";"";608033;""
11807;88620;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88620;Isolated congenital anosmia;Disease;on-line;;;Q07.8;"";"";107200;C0393778
11808;88621;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88621;Ichthyosis-prematurity syndrome;Disease;on-line;"Congenital ichthyosis type 4 ; IPS";2;"";"";C536271;608649;C1837610
11809;88628;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88628;Posterior column ataxia-retinitis pigmentosa syndrome;Disease;on-line;"Autosomal recessive posterior column ataxia and retinitis pigmentosa ; PCARP";2;G11.1;"";C536343;609033;C1836916
11810;88629;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88629;Tritanopia;Disease;on-line;"Blue colour blindness ; Congenital tritanopia ; Tritan colour blindness";3;H53.5;"";"";190900;C0155017
11811;88630;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88630;Terminal osseous dysplasia-pigmentary defects syndrome;Malformation syndrome;on-line;;;Q87.2;"";"";300244;C1846129
11812;88632;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88632;Anterior segment developmental anomaly;Group of phenomes;on-line;Anterior segment dysgenesis;1;Q13.8;"";"";"617319 ; 617315 ; 107250";""
11813;88633;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88633;Superior limbic keratoconjunctivitis;Disease;on-line;"SLK ; Theodore's superior limbic keratoconjunctivitis ; Theodore's syndrome";3;H16.2;"";"";"";C0339229
11814;88635;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88635;Vacuolar myopathy with sarcoplasmic reticulum protein aggregates;Disease;on-line;"Myopathy due to calsequestrin and SERCA1 protein overload ; Vacuolar aggregate myopathy";2;G71.8;"";"";616231;""
11815;88636;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88636;Aortic dilatation-joint hypermobility-arterial tortuosity syndrome;Disease;"Deprecated entity ; on-line";;;;;;;
11816;88637;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88637;Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome;Disease;on-line;4H syndrome;1;G11.1;"";"";"607694 ; 614381 ; 616494";C2676243
11817;88639;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88639;Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency;Disease;on-line;"HIBCH deficiency ; Methacrylic aciduria ; Valine metabolic defect";3;E71.1;"";"";250620;C0342738
11818;88642;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88642;Channelopathy-associated congenital insensitivity to pain;Disease;on-line;Channelopathy-associated CIP;1;G60.8;"";"D000699 ; D009477";243000;"C0002768 ; C0020075"
11819;88643;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88643;Obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome;Disease;on-line;;;;;;;
11820;88644;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88644;Autosomal recessive ataxia, Beauce type;Disease;on-line;"ARCA1 ; Autosomal recessive cerebellar ataxia type 1 ; SCAR8";3;G11.2;"";"";610743;"C1853116 ; C3683483"
11821;88659;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88659;Autosomal dominant progressive nephropathy with hypertension;Disease;on-line;;;I15.1;"";"";161900;""
11822;88660;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88660;Hypertension due to gain-of-function mutations in the mineralocorticoid receptor;Disease;on-line;"Early-onset hypertension with exacerbation in pregnancy ; Pseudohyperaldosteronism type 2";2;I15.1;"";"";605115;C1854631
11823;88661;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88661;Amelogenesis imperfecta;Disease;on-line;;;K00.5;"";D000567;"130900 ; 204650 ; 204700 ; 301200 ; 301201 ; 612529 ; 613211 ; 614832 ; 615887 ; 616221 ; 616270 ; 104500 ; 104510 ; 104530 ; 617217";C0002452
11824;88673;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88673;Hepatocellular carcinoma;Group of phenomes;on-line;HCC;1;C22.0;10049010;D006528;114550;C2239176
11849;88917;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88917;X-linked Alport syndrome;Etiological subtype;on-line;;;Q87.8;10001843;"";301050;C1567742
11850;88918;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88918;Autosomal dominant Alport syndrome;Etiological subtype;on-line;;;Q87.8;"";C536586;104200;"C1567743 ; C2931253"
11851;88919;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88919;Autosomal recessive Alport syndrome;Etiological subtype;on-line;;;Q87.8;10001843;C536587;203780;"C1567744 ; C2931254"
11856;88924;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88924;Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis;Disease;on-line;Tuberous sclerosis/polycystic kidney disease contiguous gene syndrome;1;"";"";"";600273;C1838327
11870;88938;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88938;Pseudohypoaldosteronism type 2A;Etiological subtype;on-line;PHA2A;1;I15.1;"";"";145260;C1840389
11871;88939;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88939;Pseudohypoaldosteronism type 2B;Etiological subtype;on-line;PHA2B;1;I15.1;"";"";614491;C1840390
11872;88940;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88940;Pseudohypoaldosteronism type 2C;Etiological subtype;on-line;PHA2C;1;I15.1;"";"";614492;C1840391
11881;88949;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88949;MUC1-related autosomal dominant tubulointerstitial kidney disease;Clinical subtype;on-line;"ADTKD-MUC1 ; MCKD1 ; MUC1-related autosomal dominant medullary cystic kidney disease ; MUCI-related ADTKD ; Medullary cystic kidney disease type 1";5;Q61.5;"";"";174000;""
11882;88950;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88950;UMOD-related autosomal dominant tubulointerstitial kidney disease;Clinical subtype;on-line;"ADTKD-UMOD ; Autosomal dominant medullary cystic kidney disease type 2 ; MCKD2 ; UMOD-related ADTKD";4;Q61.5;"";"";"";""
11884;88991;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88991;Rare congenital non-syndromic heart malformation;Group of phenomes;"on-line ; Category";;;"";"";"";"";C0018798
11886;88993;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=88993;Esophageal malformation;Group of phenomes;"on-line ; Category";;;;;;;
11895;89043;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89043;Rare dementia;Group of phenomes;"on-line ; Category";;;;;;;
11896;89826;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89826;Rare skin disease;Group of phenomes;"Head of classification ; on-line ; Category";;;;;;;
11897;89832;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89832;Syndromic lymphedema;Group of phenomes;"on-line ; Category";;;;;;;
11898;89833;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89833;Palmoplantar keratoderma with tonotubular keratin;Disease;"Deprecated entity ; on-line";;;;;;;
11903;89838;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89838;Epidermolysis bullosa simplex, autosomal recessive K14;Disease;on-line;"EBS, autosomal recessive K14 ; EBS-AR KRT14 ; KRT14-related autosomal recessive EBS ; KRT14-related autosomal recessive epidermolysis bullosa simplex";4;Q81.0;"";"";601001;""
11904;89839;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89839;Epidermolysis bullosa simplex superficialis;Disease;on-line;EBSS;1;Q81.0;"";"";607600;C1843477
11905;89840;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89840;Junctional epidermolysis bullosa, non-Herlitz type;Disease;on-line;JEN-nH;1;Q81.8;"";"";226650;C0268374
11906;89841;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89841;Centripetalis recessive dystrophic epidermolysis bullosa;Disease;on-line;"Centripetal dystrophic epidermolysis bullosa ; Centripetal recessive dystrophic epidermolysis bullosa ; RDEB, centripetalis ; RDEB-Ce";4;Q81.2;"";"";"";""
11907;89842;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89842;Recessive dystrophic epidermolysis bullosa, generalized intermediate;Disease;on-line;"Autosomal recessive dystrophic epidermolysis bullosa generalisata mitis ; Autosomal recessive dystrophic epidermolysis bullosa, generalized other ; Generalized mitis RDEB ; RDEB generalisata mitis ; RDEB, generalized intermediate ; RDEB, non-Hallopeau-Siemens type ; RDEB-O ; RDEB-generalized other ; Recessive dystrophic epidermolysis bullosa, non-Hallopeau-Siemens type ; Recessive dystrophic epidermolysis bullosa-generalized other";10;Q81.2;"";"";"";""
11908;89843;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89843;Dystrophic epidermolysis bullosa pruriginosa;Disease;on-line;"DEB, pruriginosa ; DEB-Pr ; Pruriginous dystrophic epidermolysis bullosa";3;Q81.2;"";"";604129;C1275114
11909;89844;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89844;Lissencephaly syndrome, Norman-Roberts type;Clinical subtype;on-line;Microlissencephaly type A;1;Q04.3;"";C537848;257320;C0796089
11911;89936;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89936;X-linked hypophosphatemia;Disease;on-line;"X-linked hypophosphatemic rickets ; XLH";2;E83.3;"";"";307800;"C0733682 ; C3536984 ; C3540852"
11912;89937;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89937;Autosomal dominant hypophosphatemic rickets;Disease;on-line;"ADHR ; Autosomal dominant hypophosphatemia";2;E83.3;"";"";193100;"C1704375 ; C0342642"
11913;89938;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=89938;Infantile Bartter syndrome with sensorineural deafness;Clinical subtype;on-line;"Bartter syndrome type 4 ; Bartter syndrome type IV";2;E26.8;"";"";"602522 ; 613090";""
11918;90000;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90000;Erythema elevatum diutinum;Disease;on-line;;;L95.1;10056968;C535509;"";C0263398
11919;90001;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90001;X-linked cone dysfunction syndrome with myopia;Disease;on-line;Bornholm eye disease;1;H53.8;"";"";300843;C3159311
11920;90002;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90002;Undifferentiated connective tissue syndrome;Disease;on-line;UCTD;1;M35.8;10071575;"";"";C0409999
11921;90003;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90003;IgG4-related hepatopathy;Disease;on-line;Inflammatory pseudotumor of the liver;1;K75.8;"";"";"";""
11922;90020;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90020;Amyotrophic lateral sclerosis-parkinsonism-dementia complex;Disease;on-line;"Amyotrophic lateral sclerosis-parkinsonism-dementia of Guam syndrome ; Guam disease ; Lytico-Bodig disease ; PDALS ; Parkinsonism-dementia-ALS complex";5;G12.2;"";"";105500;C0543859
11923;90021;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90021;Radiation myelitis;Disease;on-line;;;G97.8;"";"";"";""
11924;90022;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90022;Cardiomyopathy-renal anomalies syndrome;Malformation syndrome;on-line;;;Q87.8;"";"";"";""
11925;90023;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90023;Primary immunodeficiency syndrome due to p14 deficiency;Disease;on-line;Primary immunodeficiency syndrome with short stature;1;D82.8;"";"";610798;C1835829
11926;90024;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90024;Deafness with labyrinthine aplasia, microtia, and microdontia;Malformation syndrome;on-line;"LAMM syndrome ; Microdontia-type I microtia-deafness syndrome";2;Q16.5;"";C548011;610706;"C2932664 ; C1853144"
11927;90025;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90025;Non-syndromic syndactyly;Group of phenomes;"on-line ; Category";;;"Q70.0 ; Q70.1 ; Q70.2 ; Q70.3 ; Q70.4 ; Q70.9";10042778;D013576;"";C0039075
11928;90026;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90026;Primary erythromelalgia;Disease;on-line;Primary erythermalgia;1;I73.8;"";"";133020;C0014805
11929;90030;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90030;Hemolytic anemia due to glutathione reductase deficiency;Disease;on-line;;;D55.1;"";"";"";""
11930;90031;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90031;Non-spherocytic hemolytic anemia due to hexokinase deficiency;Disease;on-line;;;D55.2;"";"";235700;""
11931;90033;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90033;Autoimmune hemolytic anemia, warm type;Disease;on-line;"Warm AIHA ; wAHA ; wAIHA";3;D59.1;10047822;"";"";C0272118
11932;90035;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90035;Paroxysmal cold hemoglobinuria;Disease;on-line;"Donath-Landsteiner hemolytic anemia ; Donath-Landsteiner syndrome ; PCH";3;D59.6;"";C538618;"";"C0086774 ; C0272129"
11933;90036;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90036;Mixed-type autoimmune hemolytic anemia;Disease;on-line;Mixed AIHA;1;D59.1;"";"";"";""
11934;90037;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90037;Drug-induced autoimmune hemolytic anemia;Disease;on-line;Drug-induced AIHA;1;D59.0;"";"";"";C0391817
11935;90038;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90038;Typical hemolytic-uremic syndrome;Disease;on-line;"D+HUS ; Hemolytic-uremic syndrome with diarrhea ; Shiga-like toxin-associated HUS ; Stx-HUS ; Typical HUS";5;D59.3;"";"";235400;""
11936;90039;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90039;Hemoglobin D disease;Disease;on-line;;;D58.2;10055019;"";"";C0272080
11937;90041;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90041;Gaisböck syndrome;Disease;on-line;"Stress erythrocytosis ; Stress polycythemia";2;D75.1;"10042217 ; 10053885";"";"";"C0541719 ; C2242785"
11938;90042;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90042;Primary familial polycythemia;Disease;on-line;"Congenital erythrocytosis due to erythropoietin receptor mutation ; Congenital polycythemia due to erythropoietin receptor mutation ; Familial erythrocytosis ; PFCP ; Primary congenital erythrocytosis ; Primary familial and congenital polycythemia";6;D75.0;"";"";133100;C0152264
11939;90044;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90044;Familial pseudohyperkalemia;Disease;on-line;;;D58.8;"";"";609153;C1836705
11940;90045;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90045;Hereditary folate malabsorption;Disease;on-line;Congenital folate malabsorption;1;D52.8;"";"";229050;C0342705
11941;90050;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90050;Retinopathy of prematurity;Disease;on-line;"ROP ; Retrolental fibroplasia";2;H35.1;10038933;D012178;133780;C0035344
11942;90051;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90051;Sepsis in premature infants;Particular clinical situation in a disease or syndrome;on-line;;;"P36.0 ; P36.1 ; P36.2 ; P36.3 ; P36.4 ; P36.5 ; P36.8 ; P36.9";"";"";"";""
11943;90052;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90052;Recurrent hepatitis C virus induced liver disease in liver transplant recipients;Particular clinical situation in a disease or syndrome;on-line;;;;;;;
11944;90053;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90053;Hematopoietic stem cell transplantation;Particular clinical situation in a disease or syndrome;on-line;;;Z94.8;"";"";"";""
11947;90056;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90056;Moderate and severe traumatic brain injury;Particular clinical situation in a disease or syndrome;on-line;;;"S06.4 ; S06.5 ; S06.6 ; S06.7 ; S06.8 ; S06.9 ; S06.0 ; S06.1 ; S06.2 ; S06.3";"";"";"";""
11949;90058;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90058;Spinal cord injury;Particular clinical situation in a disease or syndrome;on-line;;;T09.3;10041552;"";"";C0037929
11950;90059;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90059;Acute sensorineural hearing loss by acute acoustic trauma or sudden deafness or surgery induced acoustic trauma;Particular clinical situation in a disease or syndrome;on-line;;;H83.3;"";"";"";""
11951;90060;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90060;Diffuse alveolar hemorrhage;Particular clinical situation in a disease or syndrome;on-line;;;J98.4;"";"";"";""
11952;90061;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90061;Non-infectious posterior uveitis;Group of phenomes;"on-line ; Category";Non-infectious choroiditis;1;"H30.0 ; H30.1";"";"";"";""
11953;90062;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90062;Acute liver failure;Particular clinical situation in a disease or syndrome;on-line;"Acute hepatic failure ; Fulminant hepatic failure";2;K72.0;10000804;D017114;"";C0162557
11955;90064;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90064;Acute peripheral arterial occlusion;Particular clinical situation in a disease or syndrome;on-line;;;I74.4;"";"";"";""
11956;90065;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90065;Acquired aneurysmal subarachnoid hemorrhage;Particular clinical situation in a disease or syndrome;on-line;;;I60.9;"";"";"";""
11957;90066;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90066;Pneumonia caused by Pseudomonas aeruginosa infection;Particular clinical situation in a disease or syndrome;on-line;;;J15.1;"";"";"";C0920182
11959;90068;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90068;Cocaine intoxication;Disease;on-line;;;T40.5;"";"";"";""
11960;90069;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90069;Systemic monochloroacetate poisoning;Disease;on-line;;;T60.3;"";"";"";""
11964;90073;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90073;Hepatitis B reinfection following liver transplantation;Particular clinical situation in a disease or syndrome;on-line;;;;;;;
11967;90076;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90076;Partial deep dermal and full thickness burns;Particular clinical situation in a disease or syndrome;on-line;;;T30.3;"";"";"";""
11968;90077;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90077;Other acquired skin disease;Group of phenomes;"on-line ; Category";;;;;;;
11969;90078;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90078;Invasive infections due to vancomycin-resistant enterococci;Particular clinical situation in a disease or syndrome;on-line;Invasive infections due to VRE;1;"A04.8 ; U81.0";"";"";"";""
11970;90079;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90079;Anthracycline extravasation;Particular clinical situation in a disease or syndrome;on-line;;;Y43.2;"";"";"";""
11971;90080;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=90080;Scarring in glaucoma filtration surgical procedures;Particular clinical situation in a disease or syndrome;on-line;;;H59.8;"";"";"";""
